06/28/2022 00:00:02,Chamber 5,28-041661d198ff,28.937,T229,35C,off
06/28/2022 00:00:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:00:42,Chamber 5,28-041661d198ff,28.937,T229,35C,off
06/28/2022 00:01:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:01:22,Chamber 5,28-041661d198ff,28.937,T229,35C,off
06/28/2022 00:01:42,Chamber 5,28-041661d198ff,28.937,T229,35C,off
06/28/2022 00:02:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:02:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:02:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:03:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:03:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:03:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:04:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:04:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:04:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:05:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:05:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:05:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:06:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:06:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:06:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:07:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:07:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:07:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:08:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:08:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:08:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:09:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:09:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:09:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:10:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:10:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:10:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:11:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:11:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:11:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:12:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:12:22,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:12:42,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:13:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:13:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:13:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:14:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:14:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:14:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:15:02,Chamber 5,28-041661d198ff,29.0,T229,35C,off
06/28/2022 00:15:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:15:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:16:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:16:23,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:16:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:17:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:17:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:17:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:18:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:18:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:18:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:19:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:19:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:19:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:20:04,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:20:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:20:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:21:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:21:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:21:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:22:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:22:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:22:42,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:23:02,Chamber 5,28-041661d198ff,29.062,T229,35C,off
06/28/2022 00:23:22,Chamber 5,28-041661d198ff,29.062,T229,35C,off
